T19AC 419:799 SEGGER J-Link V4.82 Log File (0000ms, 2775ms total)
T19AC 419:799 DLL Compiled: Mar 10 2014 19:07:45 (0000ms, 2775ms total)
T19AC 419:799 Logging started @ 2014-04-02 13:42 (0000ms, 2775ms total)
T19AC 419:799 JLINK_ExecCommand("Device = AT91SAM4SD32B", ...)Device "ATSAM4SD32B" selected (2048 KB flash, 160 KB RAM).  returns 0x00 (0002ms, 2777ms total)
T19AC 422:287 JLINK_ReadMem (0x00500200, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500200) -- Read from C cache (512 bytes @ 0x00500200) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4010ms total)
T19AC 422:315 JLINK_ReadMem (0x40000000, 0x0708 Bytes, ...) >0x6950 JTAG> -- Data:  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ...  returns 0x00 (0035ms, 4045ms total)
T19AC 422:353 JLINK_ReadMem (0x40000000, 0x0708 Bytes, ...) >0x6950 JTAG> -- Data:  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ...  returns 0x00 (0036ms, 4081ms total)
T19AC 422:448 JLINK_ReadMem (0x40000708, 0x0190 Bytes, ...) >0x18A8 JTAG> -- Data:  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ...  returns 0x00 (0009ms, 4090ms total)
T19AC 422:472 JLINK_ReadMem (0x40000898, 0x0252 Bytes, ...) >0x4610 JTAG> -- Data:  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ...  returns 0x00 (0024ms, 4114ms total)
T19AC 425:708 JLINK_ReadMem (0x00500400, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500400) -- Read from C cache (512 bytes @ 0x00500400) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4125ms total)
T19AC 425:719 JLINK_ReadMem (0x00500600, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500600) -- Read from C cache (512 bytes @ 0x00500600) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4136ms total)
T19AC 425:730 JLINK_ReadMem (0x00500800, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500800) -- Read from C cache (512 bytes @ 0x00500800) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4147ms total)
T19AC 425:741 JLINK_ReadMem (0x00500A00, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500A00) -- Read from C cache (512 bytes @ 0x00500A00) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4158ms total)
T19AC 425:752 JLINK_ReadMem (0x00500C00, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500C00) -- Read from C cache (512 bytes @ 0x00500C00) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4169ms total)
T19AC 425:763 JLINK_ReadMem (0x00500E00, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00500E00) -- Read from C cache (512 bytes @ 0x00500E00) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4180ms total)
T19AC 427:042 JLINK_ReadMem (0x00501000, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00501000) -- Read from C cache (512 bytes @ 0x00501000) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4191ms total)
T19AC 427:090 JLINK_ReadMem (0x00501200, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00501200) -- Read from C cache (512 bytes @ 0x00501200) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4202ms total)
T19AC 427:418 JLINK_ReadMem (0x00501400, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00501400) -- Read from C cache (512 bytes @ 0x00501400) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4213ms total)
T19AC 427:466 JLINK_ReadMem (0x00501600, 0x0200 Bytes, ...) >0x1F18 JTAG> -- Updating C cache (512 bytes @ 0x00501600) -- Read from C cache (512 bytes @ 0x00501600) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0011ms, 4224ms total)
T19AC 433:545 JLINK_ReadMem (0x005FE000, 0x1000 Bytes, ...) >0xED98 JTAG> -- Updating C cache (4096 bytes @ 0x005FE000) -- Read from C cache (4096 bytes @ 0x005FE000) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0081ms, 4305ms total)
T19AC 433:626 JLINK_ReadMem (0x005FF000, 0x1000 Bytes, ...) >0xED98 JTAG> -- Updating C cache (4096 bytes @ 0x005FF000) -- Read from C cache (4096 bytes @ 0x005FF000) -- Data:  FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF ...  returns 0x00 (0081ms, 4386ms total)
T07E8 454:225 JLINK_Halt() >0x170 JTAG>  returns 0x00 (0001ms, 4387ms total)
T19AC 454:336 JLINK_FindBP(Addr = 0x004045DE)  returns 0x00000001 (0000ms, 4387ms total)
T19AC 454:336 JLINK_ClrBPEx(BPHandle = 0x00000001)  returns 0x00 (0000ms, 4387ms total)
T19AC 454:336 JLINK_FindBP(Addr = 0x00403AA6)  returns 0x00000002 (0000ms, 4387ms total)
T19AC 454:336 JLINK_ClrBPEx(BPHandle = 0x00000002)  returns 0x00 (0000ms, 4387ms total)
T19AC 454:336 JLINK_FindBP(Addr = 0x0040437A)  returns 0x00000003 (0000ms, 4387ms total)
T19AC 454:336 JLINK_ClrBPEx(BPHandle = 0x00000003)  returns 0x00 (0000ms, 4387ms total)
T19AC 454:336 JLINK_FindBP(Addr = 0x004045BE)  returns 0x00000004 (0000ms, 4387ms total)
T19AC 454:336 JLINK_ClrBPEx(BPHandle = 0x00000004)  returns 0x00 (0000ms, 4387ms total)
T19AC 454:336 JLINK_FindBP(Addr = 0x00404004)  returns 0x00000005 (0000ms, 4387ms total)
T19AC 454:336 JLINK_ClrBPEx(BPHandle = 0x00000005)  returns 0x00 (0000ms, 4387ms total)
T19AC 454:336 JLINK_EndDownload()  returns 0x00 (0000ms, 4387ms total)
T19AC 454:406 JLINK_WriteVectorCatch(0x00000001) >0x1D8 JTAG>  returns 0x00 (0001ms, 4388ms total)
T19AC 454:407 JLINK_Reset() >0x288 JTAG> >0x260 JTAG> >0x1D8 JTAG> >0x1D0 JTAG> >0x2C8 JTAG> >0x1E8 JTAG> >0x1E8 JTAG> >0x218 JTAG> >0x218 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x260 JTAG> >0x170 JTAG> >0x1598 JTAG> >0x1D0 JTAG> >0x1D8 JTAG> >0x1D8 JTAG> (0046ms, 4434ms total)
T19AC 454:453 JLINK_GoEx(MaxEmulInsts = 100, Flags = 0x01) >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x1D0 JTAG> >0x218 JTAG> >0x218 JTAG> (0010ms, 4444ms total)
T19AC 454:575 JLINK_Close() -- CPU is running >0x1D0 JTAG> -- CPU is running >0x1D0 JTAG> -- CPU is running >0x1D0 JTAG> -- CPU is running >0x1D0 JTAG> -- CPU is running >0x1D0 JTAG> -- CPU is running >0x1D0 JTAG> >0x78 JTAG> >0x08 JTAG> (0011ms, 4455ms total)
T19AC 454:575  (0011ms, 4455ms total)
T19AC 454:575 Closed (0011ms, 4455ms total)
